ccn,provider_name,state,city,zip,snfrm_achievement,snfrm_improvement,snfrm_measure_score,hai_achievement,hai_improvement,hai_measure_score,turnover_score,staffing_score,performance_score,incentive_payment_multiplier,vbp_penalty,vbp_bonus
275084,MOUNTAIN VIEW OF CASCADIA,MT,EUREKA,59917,---,---,---,---,---,---,3.01620,1.72059,23.68398,0.9832300736,True,False
275091,VALLEY VIEW HOME,MT,GLASGOW,59230,---,---,---,---,---,---,1.84447,6.90620,43.75333,0.9967787859,True,False
275093,ST LUKE COMMUNITY NURSING HOME,MT,RONAN,59864,---,---,---,---,---,---,6.62902,5.31715,59.73086,1.0149188704,False,True
275100,MONTANA VETERANS HOME N H,MT,COLUMBIA FALLS,59912,---,---,---,---,---,---,3.24889,10.00000,66.24443,1.0201957983,False,True
275103,CONTINENTAL CARE AND REHABILITATION,MT,BUTTE,59701,6.57193,5.10984,6.57193,0.00000,0.17775,0.17775,4.74246,0.00000,28.73034,0.9851244323,True,False
275107,CLARK FORK VALLEY NURSING HOME,MT,PLAINS,59859,---,---,---,---,---,---,1.59906,5.15364,33.76351,0.9879246865,True,False
275109,BRENDAN HOUSE,MT,KALISPELL,59901,8.14277,0.00000,8.14277,8.87077,7.23221,8.87077,4.90017,4.70288,66.54149,1.0203903821,False,True
275111,LAUREL HEALTH & REHABILITATION CENTER,MT,LAUREL,59044,0.00000,0.00000,0.00000,6.57810,5.13718,6.57810,---,1.30617,26.2809,0.9841061495,True,False
275112,NORTHERN MONTANA CARE CENTER,MT,HAVRE,59501,---,---,---,---,---,---,0.00000,10.00000,50.0,1.0040576163,False,True
275119,LOGAN HEALTH - CONRAD,MT,CONRAD,59425,---,---,---,---,---,---,4.44258,1.77872,31.10648,0.9863184165,True,False
275120,BILLINGS REHABILITATION AND NURSING LLC,MT,BILLINGS,59101,---,---,---,---,---,---,0.08639,0.80970,4.48044,0.9805021539,True,False
275121,SIDNEY HEALTH CENTER EXTENDED CARE,MT,SIDNEY,59270,---,---,---,---,---,---,5.89550,6.77154,63.33517,1.0180794425,False,True
275122,CREST NURSING HOME,MT,BUTTE,59701,3.03536,0.00000,3.03536,0.00000,0.00000,0.00000,0.00000,0.73429,9.42412,0.9808178047,True,False
275123,RIVER RIDGE REHABILITATION AND NURSING LLC,MT,BILLINGS,59105,6.35615,---,6.35615,6.22666,0.00000,6.22666,---,0.87787,44.86896,0.998017521,True,False
275124,PIONEER CARE AND REHABILITATION,MT,DILLON,59725,1.16027,0.00000,1.16027,0.00000,0.00000,0.00000,1.41914,0.84491,8.56081,0.9807512201,True,False
275125,THE LIVING CENTRE,MT,STEVENSVILLE,59870,---,---,---,3.80011,---,3.80011,1.59057,8.55108,46.47255,0.9998579675,True,False
275126,RIVERSIDE HEALTH & REHABILITATION,MT,MISSOULA,59802,3.86610,0.00000,3.86610,4.21179,0.00000,4.21179,1.06025,2.82171,29.89962,0.9856849583,True,False
275127,SWEET MEMORIAL NURSING HOME,MT,CHINOOK,59523,---,---,---,---,---,---,5.50574,2.24637,38.76055,0.9918017203,True,False
275129,IMMANUEL SKILLED CARE CENTER,MT,KALISPELL,59901,2.81311,0.00000,2.81311,6.48103,0.00000,6.48103,4.35847,3.77688,43.57374,0.9965830685,True,False
275132,WHITEFISH CARE AND REHABILITATION,MT,WHITEFISH,59937,4.60189,0.00000,4.60189,7.78300,6.96291,7.78300,2.47247,0.00000,37.14343,0.9904212201,True,False
275133,BLACKFEET CARE CENTER,MT,BROWNING,59417,---,---,---,---,---,---,0.00000,6.26680,31.33402,0.9864443529,True,False
275134,IVY AT DEER LODGE,MT,DEER LODGE,59722,7.15452,---,7.15452,2.59855,0.00000,2.59855,0.00000,1.80778,28.90212,0.9852036184,True,False
275135,DISCOVERY CARE CENTRE LTD,MT,HAMILTON,59840,---,---,---,5.28951,---,5.28951,0.00000,1.45840,22.49306,0.9828891973,True,False
275140,ASPEN MEADOWS HEALTH AND REHABILITATION CENTER,MT,BILLINGS,59102,8.33050,4.48148,8.33050,5.83507,0.00000,5.83507,0.00000,2.29072,41.14072,0.9940472831,True,False
275144,EASTERN MONTANA VETERANS HOME,MT,GLENDIVE,59330,---,---,---,---,---,---,0.00000,3.50313,17.51564,0.9817986975,True,False
275153,AWE KUALAWAACHE CARE CENTER,MT,CROW AGENCY,59022,---,---,---,---,---,---,0.00000,7.15348,35.76742,0.98934164,True,False
275156,SOUTHWEST MONTANA VETERANS HOME,MT,BUTTE,59701,---,---,---,---,---,---,6.40515,10.00000,82.02574,1.0262354207,False,True
285002,SUMNER PLACE,NE,LINCOLN,68502,---,---,---,---,---,---,7.71585,5.56735,66.41604,1.020308686,False,True
285004,ST JANE DE CHANTAL,NE,LINCOLN,68506,3.42376,2.03842,3.42376,4.42265,0.00000,4.42265,7.95245,6.83992,56.59695,1.0117171692,False,True
285019,DOUGLAS COUNTY HEALTH CENTER,NE,OMAHA,68105,1.01570,2.66293,2.66293,0.00000,0.00000,0.00000,10.00000,9.21385,54.69193,1.0096001466,False,True
285036,EASTMONT,NE,LINCOLN,68510,4.04304,0.00000,4.04304,4.67032,0.00000,4.67032,---,---,43.56679,0.9965755195,True,False
285049,EMERALD NURSING & REHAB BROOKSIDE LLC,NE,LINCOLN,68516,1.81623,0.00000,1.81623,0.00000,0.00000,0.00000,0.00000,1.11293,7.32291,0.9806649609,True,False
285054,THE BANYAN AT MONTCLAIR,NE,OMAHA,68144,4.77236,4.48742,4.77236,1.81536,4.31364,4.31364,0.00000,0.00000,22.715,0.9829500623,True,False
285055,FALLS CITY NURSING AND REHABILITATION CENTER,NE,FALLS CITY,68355,0.00000,---,0.00000,3.59260,---,3.59260,1.27483,0.00000,12.16858,0.9810703235,True,False
285057,TABITHA NURSING HOME,NE,LINCOLN,68510,6.68197,0.00000,6.68197,6.47769,0.00000,6.47769,4.42478,9.49013,67.6864,1.021104288,False,True
285058,EMERALD NURSING & REHABILITATION MERCY,NE,OMAHA,68124,4.24371,0.00000,4.24371,0.00000,0.00000,0.00000,0.00000,1.65122,14.73733,0.9813748454,True,False
285059,ROSE BLUMKIN JEWISH HOME,NE,OMAHA,68154,8.46428,0.00000,8.46428,2.22704,0.00000,2.22704,4.53072,10.00000,63.05508,1.0178551672,False,True
285062,MIDWEST COVENANT HOME,NE,STROMSBURG,68666,---,---,---,---,---,---,3.79989,5.13452,44.67203,0.9977961302,True,False
285063,HIGHLAND PARK CARE CENTER,NE,ALLIANCE,69301,---,---,---,4.47620,0.00000,4.47620,8.53037,6.14637,63.84313,1.0184769272,False,True
285065,GOLD CREST RETIREMENT CENTER,NE,ADAMS,68301,---,---,---,---,---,---,0.00000,2.19560,10.97798,0.9809525626,True,False
285066,AMBASSADOR HEALTH OF LINCOLN,NE,LINCOLN,68506,2.94042,0.00000,2.94042,0.00000,0.00000,0.00000,5.47931,3.18141,29.00286,0.9852505565,True,False
285067,"HOLDREGE MEMORIAL HOMES, INC",NE,HOLDREGE,68949,4.58463,---,4.58463,0.00000,0.00000,0.00000,5.72545,2.73526,32.61335,0.9871923917,True,False
285071,HERITAGE ESTATES,NE,GERING,69341,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6.25957,8.23755,36.24281,0.9897047178,True,False
285072,GOOD SAMARITAN SOCIETY - HASTINGS VILLAGE,NE,HASTINGS,68901,5.50599,1.71615,5.50599,6.11621,0.00000,6.11621,8.84715,2.34104,57.026,1.0121777297,False,True
285074,DAVID PLACE,NE,DAVID CITY,68632,---,---,---,---,---,---,8.29230,4.03249,61.62397,1.0166526477,False,True
285076,THE PALM AT REGENCY SQUARE,NE,SOUTH SIOUX CITY,68776,3.05478,3.11616,3.11616,5.02845,5.04221,5.04221,1.06985,0.00000,23.07055,0.98305007,True,False
285078,ST. JOSEPH VILLA NURSING CENTER,NE,OMAHA,68108,5.63546,0.00000,5.63546,7.44831,0.00000,7.44831,5.64055,3.32971,55.13506,1.0101022348,False,True
285080,HILLCREST NURSING HOME,NE,MCCOOK,69001,2.35783,0.00000,2.35783,0.63723,0.00000,0.63723,0.00000,8.42219,28.5431,0.985039332,True,False
285081,CHI HEALTH ST FRANCIS,NE,GRAND ISLAND,68803,2.34057,0.00000,2.34057,4.16158,0.00000,4.16158,5.09444,---,38.65531,0.9917082319,True,False
285082,"CONTINENTAL SPRINGS, LLC",NE,SOUTH SIOUX CITY,68776,---,---,---,---,---,---,0.00000,7.13584,35.67922,0.9892754194,True,False
285083,LINDEN COURT,NE,NORTH PLATTE,69101,1.54004,0.00000,1.54004,1.01878,0.00000,1.01878,3.34675,5.58763,28.73301,0.9851256555,True,False
285085,NEWPORT HOUSE,NE,OMAHA,68152,2.07732,0.00000,2.07732,0.87821,0.00000,0.87821,5.83017,4.96785,34.38386,0.9883439107,True,False
285087,TIFFANY SQUARE,NE,GRAND ISLAND,68803,5.85555,4.32695,5.85555,0.00000,0.00000,0.00000,6.89841,2.56869,38.30662,0.9914020876,True,False
285088,ACCURA HEALTHCARE OF HARTINGTON,NE,HARTINGTON,68739,---,---,---,---,---,---,4.63446,4.64968,46.42069,0.9997975208,True,False
285089,HERITAGE OF BEL AIR,NE,NORFOLK,68701,6.82870,0.00000,6.82870,2.98010,1.51312,2.98010,8.24019,6.43907,61.22013,1.0162963024,False,True
285091,INDIAN HILLS MANOR,NE,OGALLALA,69153,---,---,---,5.03514,0.93224,5.03514,1.82724,0.00000,22.87461,0.9829945729,True,False
285092,EMERALD NURSING & REHAB COLUMBUS,NE,COLUMBUS,68601,1.76013,0.00000,1.76013,3.24117,0.00000,3.24117,0.00000,2.21450,18.0395,0.9818916324,True,False
285093,EMERALD NURSING & REHAB COZAD,NE,COZAD,69130,---,---,---,---,---,---,3.06220,1.58874,23.25472,0.9831031072,True,False
285094,THE MAPLES AT CENTENNIAL,NE,NORTH PLATTE,69101,0.00000,0.00000,0.00000,1.24303,0.00000,1.24303,0.00000,1.35720,6.50056,0.9806131352,True,False
285095,MONUMENT REHABILITATION AND CARE CENTER,NE,SCOTTSBLUFF,69361,6.72081,5.95179,6.72081,3.29807,0.00000,3.29807,3.41907,3.70048,42.84606,0.9958014338,True,False
285096,ACCURA HEALTHCARE OF FRANKLIN,NE,FRANKLIN,68939,---,---,---,---,---,---,7.30664,2.67230,49.89472,1.0039309801,False,True
285097,EMERALD NURSING & REHAB OMAHA,NE,OMAHA,68106,---,---,---,3.33488,0.00000,3.33488,7.19683,2.64874,43.93485,0.9969776822,True,False
285098,GOOD SAMARITAN SOCIETY - MILLARD,NE,OMAHA,68137,2.03416,---,2.03416,0.00000,---,0.00000,1.75622,1.80802,13.99602,0.9812792243,True,False
285102,STANTON HEALTH CENTER,NE,STANTON,68779,---,---,---,---,---,---,1.89536,4.54721,32.21284,0.9869508121,True,False
285104,PRESTIGE CARE CENTER OF PLATTSMOUTH,NE,PLATTSMOUTH,68048,4.71194,4.94072,4.94072,2.27389,0.00000,2.27389,1.08134,1.88477,25.45182,0.9838052868,True,False
285106,EMERALD NURSING & REHAB LAKEVIEW,NE,GRAND ISLAND,68801,---,---,---,---,---,---,3.18796,1.13651,21.62237,0.9826616055,True,False
285108,ACCURA HEALTHCARE OF O'NEILL,NE,O' NEILL,68763,---,---,---,5.92878,4.46935,5.92878,---,1.94560,39.37193,0.9923547092,True,False
285109,PRESTIGE CARE CENTER OF NEBRASKA CITY,NE,NEBRASKA CITY,68410,---,---,---,---,---,---,2.28798,2.65011,24.69045,0.9835468814,True,False
285112,GOOD SAMARITAN SOCIETY - AUBURN,NE,AUBURN,68305,4.39259,0.00000,4.39259,5.03849,0.00000,5.03849,8.65564,2.55425,51.60242,1.0059810179,False,True
285114,FALLS CITY CARE CENTER,NE,FALLS CITY,68355,4.21997,0.00000,4.21997,0.89829,0.00000,0.89829,5.09444,0.00000,25.53176,0.983833394,True,False
285115,ACCURA HEALTHCARE OF FULLERTON,NE,FULLERTON,68638,---,---,---,---,---,---,2.85741,1.98211,24.19762,0.98338833,True,False
285116,CLARKSON COMMUNITY CARE CENTER INC,NE,CLARKSON,68629,---,---,---,---,---,---,5.50574,4.42080,49.6327,1.0036158463,False,True
285117,"ARBOR CARE CENTERS-VALHAVEN, LLC",NE,VALLEY,68064,---,---,---,---,---,---,0.00000,4.11525,20.57626,0.9824104846,True,False
285118,ACCURA HEALTHCARE OF TEKAMAH,NE,TEKAMAH,68061,---,---,---,---,---,---,0.00000,3.47983,17.39914,0.9817786356,True,False
285119,DUNKLAU GARDENS,NE,FREMONT,68025,3.54459,0.00000,3.54459,7.53868,0.00000,7.53868,4.75826,7.32062,57.90538,1.0131007178,False,True
285124,ACCURA HEALTHCARE OF NELIGH,NE,NELIGH,68756,---,---,---,0.00000,---,0.00000,4.91510,2.63908,25.18059,0.9837113153,True,False
285126,THE AMBASSADOR NEBRASKA CITY,NE,NEBRASKA CITY,68410,4.42712,---,4.42712,4.66028,4.32648,4.66028,1.14079,7.77907,45.01815,0.998185987,True,False
285127,AMBASSADOR HEALTH OF OMAHA,NE,OMAHA,68114,2.76564,0.00000,2.76564,2.65880,0.00000,2.65880,9.09752,0.00000,36.30489,0.9897528992,True,False
285130,BEATRICE HEALTH AND REHABILITATION,NE,BEATRICE,68310,2.06222,0.00000,2.06222,1.54425,0.00000,1.54425,6.56614,0.71633,27.22235,0.984473817,True,False
285131,YORK GENERAL HEARTHSTONE,NE,YORK,68467,1.83565,0.00000,1.83565,2.46467,0.00000,2.46467,3.16937,2.86602,25.83927,0.9839432946,True,False
285133,HILLCREST HEALTH & REHAB,NE,BELLEVUE,68005,0.00000,0.00000,0.00000,9.12514,0.00000,9.12514,7.18168,3.93723,50.61011,1.0047912789,False,True
285134,LIFE CARE CENTER OF ELKHORN,NE,ELKHORN,68022,0.72225,0.00000,0.72225,0.00000,0.00000,0.00000,6.78757,1.31274,22.05641,0.9827728697,True,False
285135,WAYNE COUNTRYVIEW CARE AND REHABILITATION,NE,WAYNE,68787,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
285137,LIFE CARE CENTER OF OMAHA,NE,OMAHA,68104,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.74040,1.08211,14.55629,0.9813508723,True,False
285138,GOOD SAMARITAN SOCIETY - SYRACUSE,NE,SYRACUSE,68446,---,---,---,1.77854,---,1.77854,0.00000,1.82714,12.01894,0.9810547749,True,False
285140,THE MEADOWS AT ASHLAND,NE,ASHLAND,68003,---,---,---,2.82280,---,2.82280,0.00000,0.00000,9.40932,0.9808166156,True,False
285141,THE BIRCH AT SUTHERLAND,NE,SUTHERLAND,69165,2.17010,3.03199,3.03199,1.27315,1.49609,1.49609,0.00000,0.00000,11.3202,0.9809850467,True,False
285143,THE MULBERRY AT WAVERLY,NE,WAVERLY,68462,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.08495,2.71238,0.9804214891,True,False
285144,THE PINES AT BLUE HILL,NE,BLUE HILL,68930,5.52757,0.00000,5.52757,3.22778,2.41761,3.22778,0.00000,1.06395,24.54824,0.9835004429,True,False
285146,THE WILLOWS AT GRETNA,NE,GRETNA,68028,0.58415,3.03567,3.03567,0.00000,0.00000,0.00000,0.00000,0.00000,7.58917,0.9806826499,True,False
285147,THE OAKS AT CENTRAL CITY,NE,CENTRAL CITY,68826,---,---,---,---,---,---,0.00000,0.00000,0.0,0.9803220281,True,False
285148,GOOD SHEPHERD LUTHERAN HOME,NE,BLAIR,68008,---,---,---,1.71160,---,1.71160,2.58216,1.77211,20.21956,0.9823301092,True,False
285149,MAPLE CREST HEALTH CENTER,NE,OMAHA,68104,2.71817,0.00000,2.71817,3.50223,0.00000,3.50223,5.53803,4.66651,41.06237,0.9939694856,True,False
285150,CREST VIEW CARE CENTER,NE,CHADRON,69337,---,---,---,---,---,---,0.00000,2.82406,14.1203,0.9812947917,True,False
285151,WISNER CARE CENTER,NE,WISNER,68791,---,---,---,---,---,---,1.87872,9.12294,55.0083,1.009959159,False,True
285156,GOOD SAMARITAN SOCIETY - BLOOMFIELD,NE,BLOOMFIELD,68718,---,---,---,---,---,---,3.83610,0.88820,23.62151,0.9832113009,True,False
285160,ST. JOSEPH'S REHABILITATION & CARE CENTER,NE,NORFOLK,68701,3.33313,0.00000,3.33313,2.95668,0.00000,2.95668,---,4.00477,34.31525,0.9882967004,True,False
285163,HILLTOP ESTATES,NE,GOTHENBURG,69138,4.96655,---,4.96655,3.89383,0.00000,3.89383,2.31008,2.74808,34.79637,0.9886322589,True,False
285164,HOLMES LAKE REHABILITATION & CARE CENTER,NE,LINCOLN,68506,6.33673,---,6.33673,4.78412,---,4.78412,0.00000,3.42301,36.35964,0.9897955459,True,False
285165,ACCURA HEALTHCARE OF NORTH PLATTE,NE,NORTH PLATTE,69101,0.00000,0.00000,0.00000,2.58181,1.67342,2.58181,---,1.43802,13.39945,0.9812070002,True,False
285172,WILBER CARE CENTER,NE,WILBER,68465,---,---,---,---,---,---,0.00000,3.54484,17.7242,0.9818351597,True,False
285173,FLORENCE HOME,NE,OMAHA,68112,3.87041,0.00000,3.87041,0.00000,0.00000,0.00000,2.49897,5.53594,29.7633,0.9856169733,True,False
285177,GOOD SAMARITAN SOCIETY - ATKINSON,NE,ATKINSON,68713,---,---,---,0.00000,---,0.00000,0.00000,0.00000,0.0,0.9803220281,True,False
285183,COLONIAL MANOR OF RANDOLPH,NE,RANDOLPH,68771,---,---,---,---,---,---,5.79347,1.39329,35.93379,0.989467517,True,False
285185,GOOD SAMARITAN SOCIETY - COLONIAL VILLA,NE,ALMA,68920,---,---,---,---,---,---,2.65566,3.02363,28.39642,0.9849735394,True,False
285187,GOOD SAMARITAN SOCIETY - SUPERIOR,NE,SUPERIOR,68978,---,---,---,1.39364,0.00000,1.39364,7.01683,1.26991,32.26792,0.9869836298,True,False
285189,GOOD SAMARITAN SOCIETY - ST JOHNS,NE,KEARNEY,68847,0.00000,0.00000,0.00000,3.74991,1.02860,3.74991,0.00000,0.89506,11.61241,0.98101364,True,False
285190,ALPINE VILLAGE RETIREMENT CENTER,NE,VERDIGRE,68783,---,---,---,---,---,---,2.66706,4.15703,34.12045,0.9881638,True,False
285192,GOOD SAMARITAN SOCIETY - ST LUKE'S VILLAGE,NE,KEARNEY,68847,---,---,---,0.61380,0.00000,0.61380,0.00000,1.20816,6.0732,0.9805877977,True,False
285193,GOOD SAMARITAN SOCIETY - OSCEOLA,NE,OSCEOLA,68651,---,---,---,---,---,---,5.18179,1.37895,32.80371,0.9873096142,True,False
285197,GOOD SAMARITAN SOCIETY - ALBION,NE,ALBION,68620,---,---,---,0.00000,0.00000,0.00000,7.25098,2.69857,33.16517,0.9875365175,True,False
285200,"CALLAWAY GOOD LIFE CENTER, INC",NE,CALLAWAY,68825,---,---,---,3.62942,0.00000,3.62942,6.94489,0.00000,35.2477,0.9889566031,True,False
285201,CLOVERLODGE CARE CENTER,NE,ST EDWARD,68660,---,---,---,---,---,---,6.51843,1.96444,42.41435,0.9953467288,True,False
285203,GOOD SAMARITAN SOCIETY - BEATRICE,NE,BEATRICE,68310,5.66351,0.00000,5.66351,3.54909,4.62476,4.62476,8.64805,3.15867,55.23749,1.0102175246,False,True
285204,COLONIAL HAVEN,NE,BEEMER,68716,---,---,---,---,---,---,3.73709,5.20292,44.70004,0.9978275521,True,False
285206,FAIRVIEW MANOR,NE,FAIRMONT,68354,---,---,---,---,---,---,9.46354,6.52994,79.96742,1.0258262336,False,True
285207,ARBOR CARE CENTERS-COUNTRYSIDE LLC,NE,MADISON,68748,6.87617,---,6.87617,5.53049,---,5.53049,---,2.74326,50.49975,1.0046586335,False,True
285208,COMMUNITY PRIDE CARE CENTER,NE,BATTLE CREEK,68715,---,---,---,3.73652,---,3.73652,3.34675,5.73825,42.73839,0.9956873866,True,False
285209,WAKEFIELD HEALTH CARE CENTER,NE,WAKEFIELD,68784,---,---,---,---,---,---,6.84213,6.44862,66.45378,1.0203333348,False,True
285210,CROWELL MEMORIAL HOME,NE,BLAIR,68008,---,---,---,---,---,---,0.68717,6.55039,36.18783,0.9896621945,True,False
285212,PIONEER MANOR NURSING HOME,NE,HAY SPRINGS,69347,---,---,---,---,---,---,5.93103,3.40094,46.65983,1.0000767311,False,True
285215,ELWOOD CARE CENTER,NE,ELWOOD,68937,---,---,---,4.09130,---,4.09130,4.63446,4.24288,43.22881,0.9962102419,True,False
285216,MT CARMEL HOME- KEENS MEMORIAL,NE,KEARNEY,68845,2.03416,0.00000,2.03416,0.75437,0.00000,0.75437,3.59632,9.46630,39.62788,0.9925911952,True,False
285218,THE CYPRESS AT MIDTOWN,NE,OMAHA,68105,0.00000,0.00000,0.00000,3.50223,3.86478,3.86478,0.00000,1.55156,13.54086,0.9812237524,True,False
285219,SOUTHLAKE VILLAGE REHABILITATION & CARE CENTER,NE,LINCOLN,68526,10.00000,9.00000,10.00000,5.88862,0.00000,5.88862,6.50644,6.87650,73.17891,1.0238016056,False,True
285221,THE CEDARS AT BROADWELL,NE,GRAND ISLAND,68803,---,---,---,---,---,---,0.00000,1.29208,6.46041,0.9806107092,True,False
285222,HERITAGE OF EMERSON,NE,EMERSON,68733,---,---,---,---,---,---,6.51843,4.07024,52.94334,1.0075727592,False,True
285224,SKYVIEW CARE AND REHAB AT BRIDGEPORT,NE,BRIDGEPORT,69336,---,---,---,1.67144,0.00000,1.67144,0.00000,2.94344,15.38294,0.9814637462,True,False
285226,BROOKEFIELD PARK,NE,ST PAUL,68873,---,---,---,---,---,---,7.29918,6.26139,67.80285,1.0211737486,False,True
285230,HERITAGE CROSSINGS,NE,GENEVA,68361,2.73328,---,2.73328,0.00000,0.00000,0.00000,2.62717,3.39981,21.90066,0.9827324509,True,False
285231,SOUTH HAVEN LIVING CENTER,NE,WAHOO,68066,---,---,---,---,---,---,5.09444,4.63833,48.66385,1.0024527771,False,True
285235,NYE POINTE HEALTH & REHAB CTR,NE,FREMONT,68025,0.85387,---,0.85387,2.70900,---,2.70900,1.18777,2.70788,18.64632,0.9820050433,True,False
285238,KEYSTONE RIDGE POST ACUTE NURSING AND REHAB,NE,OMAHA,68134,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98716,2.4679,0.9804113965,True,False
285239,EMERALD NURSING & REHAB LEGACY POINTE LLC,NE,OMAHA,68112,---,---,---,---,---,---,3.57748,0.00000,17.8874,0.9818641847,True,False
285240,OMAHA NURSING AND REHABILITATION CENTER,NE,OMAHA,68117,0.00000,0.00000,0.00000,3.84028,0.00000,3.84028,0.00000,0.00000,9.60069,0.9808321205,True,False
285241,SARAH ANN HESTER MEMORIAL HOME,NE,BENKELMAN,69021,---,---,---,0.00000,---,0.00000,7.66447,6.69992,47.88131,1.0015185703,False,True
285242,BROOKESTONE VILLAGE,NE,OMAHA,68137,10.00000,0.00000,10.00000,5.70119,0.00000,5.70119,7.68772,8.11351,78.75603,1.0255471861,False,True
285245,PARKSIDE MANOR,NE,STUART,68780,---,---,---,---,---,---,6.29970,2.41902,43.59359,0.9966046496,True,False
285246,CHRISTIAN HOMES HEALTH CARE CENTER,NE,HOLDREGE,68949,7.21278,---,7.21278,6.37393,0.00000,6.37393,0.70161,4.94138,48.07426,1.0017483114,False,True
285248,COLONIAL ACRES OF HUMBOLDT,NE,HUMBOLDT,68376,---,---,---,---,---,---,3.99073,6.30676,51.48744,1.0058435407,False,True
285249,"ST. JOSEPH'S VILLA, INC.",NE,DAVID CITY,68632,---,---,---,---,---,---,0.00000,4.54035,22.70177,0.9829464003,True,False
285254,MOTHER HULL HOME,NE,KEARNEY,68847,0.54100,0.00000,0.54100,4.04779,2.13562,4.04779,---,8.00829,41.99026,0.9949069269,True,False
285256,KIMBALL COUNTY MANOR,NE,KIMBALL,69145,---,---,---,3.44533,---,3.44533,2.41398,3.77892,32.12743,0.9869001759,True,False
285257,COMMUNITY MEMORIAL HEALTH CENTER,NE,BURWELL,68823,7.79969,---,7.79969,7.20733,---,7.20733,3.96871,1.33843,50.78539,1.0050018627,False,True
285259,BLUE VALLEY LUTHERAN NURSING HOME,NE,HEBRON,68370,---,---,---,---,---,---,0.00000,4.61717,23.08586,0.9830544469,True,False
285260,CHIMNEY ROCK VILLA,NE,BAYARD,69334,---,---,---,---,---,---,2.35486,4.93829,36.46574,0.9898785763,True,False
285261,PARKVIEW HAVEN NURSING HOME,NE,DESHLER,68340,---,---,---,---,---,---,10.00000,3.66116,68.30579,1.0214671821,False,True
285262,HERITAGE CARE CENTER,NE,FAIRBURY,68352,---,---,---,---,---,---,0.00000,5.53850,27.69251,0.9846682864,True,False
285263,WESTFIELD QUALITY CARE OF AURORA,NE,AURORA,68818,---,---,---,0.00000,---,0.00000,---,4.42467,22.12335,0.9827904122,True,False
285266,GATEWAY VISTA,NE,LINCOLN,68504,0.00000,0.00000,0.00000,1.03217,0.00000,1.03217,0.00000,4.47647,13.77159,0.9812515732,True,False
285267,LOUISVILLE CARE CENTER,NE,LOUISVILLE,68037,1.47531,0.00000,1.47531,0.00000,0.00000,0.00000,0.79801,4.87448,17.86948,0.9818609765,True,False
285268,BROOKESTONE OF PAPILLION,NE,PAPILLION,68046,2.51750,0.00000,2.51750,2.64206,0.00000,2.64206,6.93242,5.92379,45.03942,0.9982100542,True,False
285270,"BETHANY HOME, INC.",NE,MINDEN,68959,---,---,---,3.00019,---,3.00019,1.18777,5.72584,33.04599,0.9874610814,True,False
285271,NORTHFIELD RETIREMENT COMMUNITIES CARE CENTER,NE,SCOTTSBLUFF,69361,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.94585,12.36462,0.9810910322,True,False
285273,PLAINVIEW MANOR,NE,PLAINVIEW,68769,---,---,---,---,---,---,9.46354,3.78355,66.23549,1.0201898835,False,True
285275,EMERALD NURSING & REHAB LANCASTER LLC,NE,LINCOLN,68502,1.84860,0.00000,1.84860,0.00000,0.00000,0.00000,0.00000,0.55345,6.00512,0.9805838576,True,False
285276,BROOKESTONE MEADOWS REHABILITATION AND CARE CENTER,NE,ELKHORN,68022,5.66351,0.00000,5.66351,3.84028,0.00000,3.84028,4.32324,6.17937,50.01599,1.0040768493,False,True
285278,NYE LEGACY HEALTH & REHABILITATION CENTER,NE,FREMONT,68025,5.72393,5.90731,5.90731,7.76627,7.57578,7.76627,2.71580,5.30840,54.24444,1.0090878842,False,True
285279,RIDGEWOOD REHABILITATION & CARE CENTER,NE,SEWARD,68434,---,---,---,5.86184,1.22125,5.86184,6.19571,6.53251,61.96687,1.0169493638,False,True
285280,THE LIGHTHOUSE AT LAKESIDE VILLAGE,NE,OMAHA,68130,4.52853,0.00000,4.52853,4.00428,0.00000,4.00428,7.09170,8.71604,60.85135,1.0159644298,False,True
285281,OAKLAND HEIGHTS,NE,OAKLAND,68045,---,---,---,---,---,---,4.70615,3.97592,43.41033,0.9964059327,True,False
285282,JEFFERSON COMMUNITY HEALTH & LIFE GARDENSIDE,NE,FAIRBURY,68352,---,---,---,---,---,---,10.00000,6.36246,81.81229,1.0261964808,False,True
285283,TABITHA NURSING CENTER AT CRETE,NE,CRETE,68333,1.09123,0.91062,1.09123,3.81685,0.00000,3.81685,4.70615,7.69322,43.2686,0.9962530382,True,False
285284,AVERA CREIGHTON CARE CENTRE,NE,CREIGHTON,68729,---,---,---,---,---,---,4.45879,6.83356,56.46173,1.0115706927,False,True
285285,GOOD SAMARITAN SOCIETY - GRAND ISLAND VILLAGE,NE,GRAND ISLAND,68803,0.00000,0.00000,0.00000,3.49219,0.00000,3.49219,0.00000,1.71652,13.02177,0.9811633457,True,False
285287,MITCHELL CARE CENTER,NE,MITCHELL,69357,0.00000,0.00000,0.00000,1.54425,0.00000,1.54425,0.70822,2.23260,11.21267,0.9809747249,True,False
